Id,Concessionaria,AnoDoPnvSnv,TipoDeRadar,Rodovia,Uf,KmM,Municipio,TipoPista,Sentido,Situacao,Latitude,Longitude,VelocidadeLeve
1056,ECOVIAS DO ARAGUAIA,2021,Controlador,BR-153,GO,"93,530",Santa Tereza de Goiás,Principal,Crescente/Decrescente,Ativo,"-13,597911","-49,041876",60
1057,ECOVIAS DO ARAGUAIA,2021,Controlador,BR-153,GO,"73,030",Porangatu,Principal,Crescente/Decrescente,Ativo,"-13,459724","-49,135612",80
1058,ECOVIAS DO ARAGUAIA,2021,Redutor,BR-153,GO,"71,000",Porangatu,Principal,Crescente/Decrescente,Ativo,"-13,441651","-49,132927",50
1059,ECOVIAS DO ARAGUAIA,2021,Controlador,BR-153,GO,"64,660",Porangatu,Principal,Crescente/Decrescente,Ativo,"-13,384849","-49,127955",80
1060,ECOVIAS DO ARAGUAIA,2021,Controlador,BR-153,TO,"791,600",Talismã,Principal,Crescente/Decrescente,Ativo,"-12,744980","-49,082581",100
1061,ECOVIAS DO ARAGUAIA,2021,Controlador,BR-153,TO,"765,760",Alvorada,Principal,Crescente/Decrescente,Ativo,"-12,521229","-49,106343",80
1062,ECOVIAS DO ARAGUAIA,2021,Controlador,BR-153,TO,"717,880",Cariri do Tocantins,Principal,Crescente/Decrescente,Ativo,"-12,103320","-49,186310",100
1063,ECOVIAS DO ARAGUAIA,2021,Redutor,BR-153,TO,"692,600",Cariri do Tocantins,Principal,Crescente/Decrescente,Ativo,"-11,888020","-49,164734",50
1064,ECOVIAS DO ARAGUAIA,2021,Controlador,BR-153,TO,"688,790",Cariri do Tocantins,Principal,Crescente/Decrescente,Ativo,"-11,856700","-49,149791",80
1065,ECOVIAS DO ARAGUAIA,2021,Controlador,BR-153,TO,"684,630",Cariri do Tocantins,Principal,Crescente/Decrescente,Ativo,"-11,822468","-49,133432",100
1066,ECOVIAS DO ARAGUAIA,2021,Controlador,BR-153,TO,"678,760",Cariri do Tocantins,Principal,Crescente/Decrescente,Ativo,"-11,775574","-49,108210",80
1067,ECOVIAS DO ARAGUAIA,2021,Controlador,BR-153,TO,"668,190",Gurupi,Principal,Decrescente,Ativo,"-11,689545","-49,070079",80
1068,ECOVIAS DO ARAGUAIA,2021,Controlador,BR-153,TO,"667,760",Gurupi,Principal,Crescente,Ativo,"-11,685878","-49,068921",80
1069,ECOVIAS DO ARAGUAIA,2021,Controlador,BR-153,TO,"660,590",Gurupi,Principal,Crescente/Decrescente,Ativo,"-11,624140","-49,048193",80
1070,ECOVIAS DO ARAGUAIA,2021,Controlador,BR-153,TO,"653,130",Dueré,Principal,Crescente/Decrescente,Ativo,"-11,559894","-49,026721",80
1071,ECOVIAS DO ARAGUAIA,2021,Controlador,BR-153,TO,"634,220",Aliança do Tocantins,Principal,Crescente/Decrescente,Ativo,"-11,396368","-48,974738",80
1072,ECOVIAS DO CERRADO,2020,Controlador,BR-365,MG,"626,000",Uberlândia,Principal,Crescente,Ativo,"-18,906404","-48,332923",80
1073,ECOVIAS DO CERRADO,2020,Controlador,BR-365,MG,"626,520",Uberlândia,Principal,Decrescente,Ativo,"-18,905964","-48,337785",80
1074,ECOVIAS DO CERRADO,2020,Controlador,BR-365,MG,"627,290",Uberlândia,Principal,Decrescente,Ativo,"-18,903439","-48,344564",80
1075,ECOVIAS DO CERRADO,2020,Controlador,BR-365,MG,"628,560",Uberlândia,Principal,Decrescente,Ativo,"-18,901461","-48,356681",80
1076,ECOVIAS DO CERRADO,2020,Controlador,BR-365,MG,"629,170",Uberlândia,Principal,Crescente,Ativo,"-18,900505","-48,361980",110
1077,ECOVIAS DO CERRADO,2020,Controlador,BR-365,MG,"635,810",Uberlândia,Principal,Decrescente,Ativo,"-18,891811","-48,424400",110
1078,ECOVIAS DO CERRADO,2020,Controlador,BR-365,MG,"637,610",Uberlândia,Principal,Crescente,Ativo,"-18,889142","-48,441237",110
1079,ECOVIAS DO CERRADO,2020,Controlador,BR-365,MG,"637,870",Uberlândia,Principal,Decrescente,Ativo,"-18,889145","-48,444055",110
1080,ECOVIAS DO CERRADO,2020,Controlador,BR-365,MG,"641,600",Uberlândia,Principal,Decrescente,Ativo,"-18,883260","-48,478578",110
1081,ECOVIAS DO CERRADO,2020,Controlador,BR-365,MG,"654,680",Monte Alegre de Minas,Principal,Crescente,Ativo,"-18,871536","-48,598392",110
1082,ECOVIAS DO CERRADO,2020,Controlador,BR-365,MG,"658,780",Monte Alegre de Minas,Principal,Crescente,Ativo,"-18,889650","-48,629711",110
1083,ECOVIAS DO CERRADO,2020,Controlador,BR-365,MG,"685,720",Monte Alegre de Minas,Principal,Crescente,Ativo,"-18,865178","-48,866696",80
1084,ECOVIAS DO CERRADO,2020,Controlador,BR-365,MG,"687,000",Monte Alegre de Minas,Principal,Decrescente,Ativo,"-18,874653","-48,873571",80
1085,ECOVIAS DO CERRADO,2020,Controlador,BR-365,MG,"687,750",Monte Alegre de Minas,Principal,Crescente,Ativo,"-18,876278","-48,880364",80
1086,ECOVIAS DO CERRADO,2020,Controlador,BR-365,MG,"690,490",Monte Alegre de Minas,Principal,Decrescente,Ativo,"-18,876702","-48,906334",110
1087,ECOVIAS DO CERRADO,2020,Redutor,BR-365,MG,"750,320",Ituiutaba,Principal,Crescente,Ativo,"-18,946378","-49,457167",60
1088,ECOVIAS DO CERRADO,2020,Redutor,BR-365,MG,"750,650",Ituiutaba,Principal,Decrescente,Ativo,"-18,947786","-49,459383",40
1089,ECOVIAS DO CERRADO,2020,Redutor,BR-365,MG,"753,390",Ituiutaba,Principal,Crescente/Decrescente,Ativo,"-18,963865","-49,478401",40
1090,ECOVIAS DO CERRADO,2020,Redutor,BR-365,MG,"753,850",Ituiutaba,Principal,Crescente/Decrescente,Ativo,"-18,965184","-49,482543",40
1091,ECOVIAS DO CERRADO,2020,Redutor,BR-365,MG,"822,960",Santa Vitória,Principal,Crescente,Ativo,"-18,875787","-50,122053",60
1092,ECOVIAS DO CERRADO,2020,Redutor,BR-365,MG,"869,080",Santa Vitória,Principal,Crescente/Decrescente,Ativo,"-19,046056","-50,494141",60
1093,ECOVIAS DO CERRADO,2020,Redutor,BR-364,GO,"0,900",São Simão,Principal,Crescente/Decrescente,Ativo,"-19,039620","-50,510909",40
1094,ECOVIAS DO CERRADO,2020,Redutor,BR-364,GO,"5,350",São Simão,Principal,Crescente,Ativo,"-19,013349","-50,542788",40
1095,ECOVIAS DO CERRADO,2020,Redutor,BR-364,GO,"6,870",São Simão,Principal,Crescente/Decrescente,Ativo,"-19,004861","-50,554215",40
1096,ECOVIAS DO CERRADO,2020,Redutor,BR-364,GO,"16,050",São Simão,Principal,Crescente/Decrescente,Ativo,"-18,955169","-50,623378",60
1097,ECOVIAS DO CERRADO,2020,Redutor,BR-364,GO,"21,600",São Simão,Principal,Crescente,Ativo,"-18,919326","-50,660287",40
1098,ECOVIAS DO CERRADO,2020,Redutor,BR-364,GO,"55,350",Cachoeira Alta,Principal,Crescente/Decrescente,Ativo,"-18,768132","-50,927046",40
1099,ECOVIAS DO CERRADO,2020,Controlador,BR-364,GO,"56,680",Cachoeira Alta,Principal,Crescente/Decrescente,Ativo,"-18,757252","-50,932331",80
1100,ECOVIAS DO CERRADO,2020,Redutor,BR-364,GO,"58,270",Cachoeira Alta,Principal,Crescente/Decrescente,Ativo,"-18,744902","-50,940098",40
1101,ECOVIAS DO CERRADO,2020,Redutor,BR-364,GO,"112,690",Cachoeira Alta,Principal,Crescente,Ativo,"-18,305797","-51,144633",40
1102,ECOVIAS DO CERRADO,2020,Redutor,BR-364,GO,"113,620",Aparecida do Rio Doce,Principal,Crescente/Decrescente,Ativo,"-18,298209","-51,148596",40
1103,ECOVIAS DO CERRADO,2020,Redutor,BR-364,GO,"114,145",Aparecida do Rio Doce,Principal,Crescente/Decrescente,Ativo,"-18,294207","-51,151101",40
1104,ECOVIAS DO CERRADO,2020,Redutor,BR-364,GO,"158,770",Jataí,Principal,Crescente/Decrescente,Ativo,"-18,094240","-51,497227",40
1105,ECOVIAS DO CERRADO,2020,Controlador,BR-365,MG,"710,600",Monte Alegre de Minas,Principal,Crescente/Decrescente,Ativo,"-18,879425","-49,096326",80
1106,MSVIA,2014,Controlador,BR-163,MS,"26,600",Mundo Novo,Principal,Crescente,Ativo,"-23,876830","-54,321937",100
1107,MSVIA,2014,Controlador,BR-163,MS,"27,300",Mundo Novo,Principal,Decrescente,Ativo,"-23,871613","-54,325601",100
1108,MSVIA,2014,Controlador,BR-163,MS,"75,700",Itaquiraí,Principal,Decrescente,Ativo,"-23,492776","-54,185490",60
1109,MSVIA,2014,Controlador,BR-163,MS,"260,200",Dourados,Principal,Crescente,Ativo,"-22,243012","-54,770460",100
1110,MSVIA,2014,Controlador,BR-163,MS,"269,400",Dourados,Principal,Crescente,Ativo,"-22,198842","-54,697236",60
1111,MSVIA,2014,Controlador,BR-163,MS,"270,700",Dourados,Principal,Decrescente,Ativo,"-22,192938","-54,689831",60
1112,MSVIA,2014,Controlador,BR-163,MS,"363,500",Nova Alvorada do Sul,Principal,Crescente,Ativo,"-21,476968","-54,387384",60
1113,MSVIA,2014,Controlador,BR-163,MS,"397,000",Nova Alvorada do Sul,Principal,Decrescente,Ativo,"-21,193144","-54,465419",100
1114,MSVIA,2014,Controlador,BR-163,MS,"466,800",Campo Grande,Principal,Crescente,Ativo,"-20,580802","-54,579087",60
1115,MSVIA,2014,Controlador,BR-163,MS,"475,600",Campo Grande,Principal,Decrescente,Ativo,"-20,514983","-54,563330",60
1116,MSVIA,2014,Controlador,BR-163,MS,"480,600",Campo Grande,Principal,Crescente,Ativo,"-20,473340","-54,559409",60
1117,MSVIA,2014,Controlador,BR-163,MS,"675,500",Rio Verde de Mato Grosso,Principal,Crescente,Ativo,"-18,959252","-54,828029",100
1118,MSVIA,2014,Controlador,BR-163,MS,"690,600",Rio Verde de Mato Grosso,Principal,Crescente,Ativo,"-18,834186","-54,813606",100
1119,MSVIA,2014,Controlador,BR-163,MS,"253,697",Dourados,Principal,Crescente,Ativo,"-22,273810","-54,818560",60
1120,MSVIA,2014,Controlador,BR-163,MS,"681,397",Rio Verde de Mato Grosso,Principal,Crescente/Decrescente,Ativo,"-18,907938","-54,840658",60
1121,MSVIA,2014,Controlador,BR-163,MS,"419,867",Campo Grande,Principal,Crescente/Decrescente,Ativo,"-20,992356","-54,506691",60
1122,MSVIA,2014,Controlador,BR-163,MS,"255,795",Dourados,Principal,Crescente,Ativo,"-22,260629","-54,804010",60
1123,MSVIA,2014,Controlador,BR-163,MS,"257,955",Dourados,Principal,Crescente,Ativo,"-22,258910","-54,784360",60
1124,MSVIA,2014,Controlador,BR-163,MS,"258,465",Dourados,Principal,Decrescente,Ativo,"-22,256869","-54,780059",60
1125,MSVIA,2014,Controlador,BR-163,MS,"649,060",São Gabriel do Oeste,Principal,Crescente/Decrescente,Ativo,"-19,162196","-54,759399",100
1126,MSVIA,2014,Controlador,BR-163,MS,"421,496",Campo Grande,Principal,Crescente/Decrescente,Ativo,"-20,977801","-54,504827",60
1127,MSVIA,2014,Controlador,BR-163,MS,"5,178",Mundo Novo,Principal,Crescente/Decrescente,Ativo,"-24,010380","-54,305270",60
1128,MSVIA,2014,Controlador,BR-163,MS,"728,974",Coxim,Principal,Crescente/Decrescente,Ativo,"-18,514410","-54,737190",60
1129,MSVIA,2014,Redutor,BR-163,MS,"527,000",Jaraguari,Principal,Crescente/Decrescente,Ativo,"-20,097495","-54,437731",40
1130,MSVIA,2014,Redutor,BR-163,MS,"548,800",Bandeirantes,Principal,Crescente/Decrescente,Ativo,"-19,914738","-54,369697",40
1131,MSVIA,2014,Redutor,BR-163,MS,"548,412",Bandeirantes,Principal,Crescente/Decrescente,Ativo,"-19,918343","-54,368549",40
1132,MSVIA,2014,Redutor,BR-163,MS,"615,500",São Gabriel do Oeste,Principal,Crescente/Decrescente,Ativo,"-19,344893","-54,571672",40
1133,MSVIA,2014,Redutor,BR-163,MS,"730,266",Coxim,Principal,Crescente/Decrescente,Ativo,"-18,503050","-54,733521",40
1134,MSVIA,2014,Redutor,BR-163,MS,"680,433",Rio Verde de Mato Grosso,Principal,Crescente/Decrescente,Ativo,"-18,916170","-54,838502",40
1135,MSVIA,2014,Redutor,BR-163,MS,"526,427",Jaraguari,Principal,Crescente/Decrescente,Ativo,"-20,102584","-54,439999",40
1136,MSVIA,2014,Redutor,BR-163,MS,"614,172",São Gabriel do Oeste,Principal,Crescente/Decrescente,Ativo,"-19,400625","-54,564441",40
1137,MSVIA,2014,Controlador,BR-163,MS,"575,313",Bandeirantes,Principal,Crescente/Decrescente,Ativo,"-19,679549","-54,350239",60
1138,MSVIA,2014,Controlador,BR-163,MS,"254,015",Dourados,Principal,Decrescente,Ativo,"-22,271670","-54,816490",60
1139,MSVIA,2014,Redutor,BR-163,MS,"18,536",Mundo Novo,Principal,Crescente/Decrescente,Ativo,"-23,938400","-54,281068",40
1140,MSVIA,2014,Redutor,BR-163,MS,"265,824",Dourados,Principal,Crescente/Decrescente,Ativo,"-22,219275","-54,723943",40
1141,MSVIA,2014,Redutor,BR-163,MS,"420,485",Campo Grande,Principal,Crescente/Decrescente,Ativo,"-20,986567","-54,506009",40
1142,MSVIA,2014,Controlador,BR-163,MS,"17,596",Mundo Novo,Principal,Crescente/Decrescente,Ativo,"-23,945640","-54,283659",40
1143,MSVIA,2014,Controlador,BR-163,MS,"487,480",Campo Grande,Principal,Crescente/Decrescente,Ativo,"-20,420040","-54,546540",60
1144,MSVIA,2014,Controlador,BR-163,MS,"616,568",São Gabriel do Oeste,Principal,Crescente/Decrescente,Ativo,"-19,382070","-54,576070",60
1145,MSVIA,2014,Redutor,BR-163,MS,"617,700",São Gabriel do Oeste,Principal,Crescente/Decrescente,Ativo,"-19,373270","-54,581459",60
1146,MSVIA,2014,Controlador,BR-163,MS,"547,428",Bandeirantes,Principal,Crescente/Decrescente,Ativo,"-19,927050","-54,366100",60
1147,MSVIA,2014,Controlador,BR-163,MS,"218,090",Caarapó,Principal,Crescente/Decrescente,Ativo,"-22,553860","-54,833060",100
1148,MSVIA,2014,Controlador,BR-163,MS,"767,667",Coxim,Principal,Crescente/Decrescente,Ativo,"-18,185810","-54,654660",60
1149,MSVIA,2014,Controlador,BR-163,MS,"491,800",Campo Grande,Principal,Decrescente,Ativo,"-20,387280","-54,548010",60
1150,MSVIA,2014,Controlador,BR-163,MS,"493,276",Campo Grande,Principal,Crescente/Decrescente,Ativo,"-20,378370","-54,538020",100
1151,MSVIA,2014,Controlador,BR-163,MS,"343,345",Rio Brilhante,Principal,Crescente/Decrescente,Ativo,"-20,387280","-54,548010",60
1152,MSVIA,2014,Controlador,BR-163,MS,"308,309",Rio Brilhante,Principal,Crescente/Decrescente,Ativo,"-21,908173","-54,533093",80
1153,MSVIA,2014,Controlador,BR-163,MS,"307,217",Douradina,Principal,Crescente/Decrescente,Ativo,"-21,908129","-54,533050",80
1154,MSVIA,2014,Controlador,BR-163,MS,"725,467",Rio Verde de Mato Grosso,Principal,Crescente/Decrescente,Ativo,"-18,544533","-54,746857",60
1155,MSVIA,2014,Redutor,BR-163,MS,"727,200",Rio Verde de Mato Grosso,Principal,Crescente/Decrescente,Ativo,"-18,530077","-54,741251",40
1156,MSVIA,2014,Controlador,BR-163,MS,"413,170",Nova Alvorada do Sul,Principal,Crescente/Decrescente,Ativo,"-21,051700","-54,498883",100
1157,RODOVIA DO AÇO,2016,Controlador,BR-393,RJ,"103,450",Sapucaia,Principal,Crescente,Ativo,"-21,879046","-42,679691",60
1158,RODOVIA DO AÇO,2016,Controlador,BR-393,RJ,"104,000",Sapucaia,Principal,Decrescente,Ativo,"-21,880719","-42,684383",60
1159,RODOVIA DO AÇO,2016,Controlador,BR-393,RJ,"143,700",Sapucaia,Principal,Decrescente,Ativo,"-22,046359","-43,000731",60
1160,RODOVIA DO AÇO,2016,Controlador,BR-393,RJ,"157,350",Três Rios,Principal,Crescente,Ativo,"-22,101572","-43,094385",40
1161,RODOVIA DO AÇO,2016,Controlador,BR-393,RJ,"175,500",Três Rios,Principal,Crescente,Ativo,"-22,124125","-43,230130",40
1162,RODOVIA DO AÇO,2016,Controlador,BR-393,RJ,"236,600",Vassouras,Principal,Decrescente,Ativo,"-22,417588","-43,681278",60
1163,RODOVIA DO AÇO,2016,Controlador,BR-393,RJ,"237,000",Vassouras,Principal,Decrescente,Ativo,"-22,420001","-43,684734",60
1164,RODOVIA DO AÇO,2016,Controlador,BR-393,RJ,"238,950",Vassouras,Principal,Crescente,Ativo,"-22,430588","-43,700519",60
1165,RODOVIA DO AÇO,2016,Controlador,BR-393,RJ,"243,500",Vassouras,Principal,Decrescente,Ativo,"-22,431002","-43,740140",60
1166,RODOVIA DO AÇO,2016,Controlador,BR-393,RJ,"274,350",Barra do Piraí,Principal,Decrescente,Ativo,"-22,474864","-43,995843",60
1167,RODOVIA DO AÇO,2016,Controlador,BR-393,RJ,"232,250",Vassouras,Principal,Crescente,Ativo,"-22,392608","-43,652209",40
1168,RODOVIA DO AÇO,2016,Controlador,BR-393,RJ,"232,330",Vassouras,Principal,Decrescente,Ativo,"-22,392345","-43,652073",40
1169,TRANSBRASILIANA,2015,Controlador,BR-153,SP,"30,000",Nova Granada,Principal,Decrescente,Ativo,"-20,542967","-49,330419",60
1170,TRANSBRASILIANA,2015,Controlador,BR-153,SP,"60,000",São José do Rio Preto,Principal,Crescente,Ativo,"-20,797253","-49,355186",80
1171,TRANSBRASILIANA,2015,Controlador,BR-153,SP,"62,000",São José do Rio Preto,Principal,Decrescente,Ativo,"-20,812398","-49,356655",80
1172,TRANSBRASILIANA,2015,Controlador,BR-153,SP,"89,000",Jaci,Principal,Decrescente,Ativo,"-20,955867","-49,555030",80
1173,VIA 040,2010,Controlador,BR-40,DF,"2,000",Brasília,Principal,Crescente,Ativo,"-15,994078","-47,986100",80
1174,VIA 040,2010,Controlador,BR-40,DF,"4,700",Brasília,Principal,Decrescente,Ativo,"-16,018344","-47,980934",80
1175,VIA 040,2010,Controlador,BR-40,GO,"11,900",Luziânia,Principal,Crescente,Ativo,"-16,144233","-47,946132",80
1176,VIA 040,2010,Controlador,BR-40,GO,"12,800",Luziânia,Principal,Decrescente,Ativo,"-16,151776","-47,938900",80
1177,VIA 040,2010,Controlador,BR-40,MG,"525,900",Contagem,Principal,Decrescente,Ativo,"-19,893179","-44,049811",110
1178,VIA 040,2010,Controlador,BR-40,MG,"527,200",Contagem,Principal,Decrescente,Ativo,"-19,904001","-44,048680",110
1179,VIA 040,2010,Controlador,BR-40,MG,"529,100",Contagem,Principal,Crescente,Ativo,"-19,918180","-44,039531",110
1180,VIA 040,2010,Controlador,BR-40,MG,"530,300",Contagem,Principal,Crescente,Ativo,"-19,919257","-44,030989",110
1181,VIA 040,2010,Controlador,BR-40,MG,"531,220",Belo Horizonte,Principal,Decrescente,Ativo,"-19,922010","-44,022183",110
1182,VIA 040,2010,Controlador,BR-40,MG,"531,800",Belo Horizonte,Principal,Crescente,Ativo,"-19,923580","-44,017749",110
1183,VIA 040,2010,Controlador,BR-40,MG,"534,000",Belo Horizonte,Principal,Crescente,Ativo,"-19,934738","-44,007665",110
1184,VIA 040,2010,Controlador,BR-40,MG,"534,250",Belo Horizonte,Principal,Decrescente,Ativo,"-19,936574","-44,007507",70
1185,VIA 040,2010,Controlador,BR-40,MG,"535,170",Belo Horizonte,Principal,Crescente,Ativo,"-19,945329","-44,008193",80
1186,VIA 040,2010,Controlador,BR-40,MG,"535,900",Belo Horizonte,Principal,Decrescente,Ativo,"-19,952277","-44,007077",70
1187,VIA 040,2010,Controlador,BR-40,MG,"537,500",Belo Horizonte,Principal,Crescente,Ativo,"-19,963001","-43,999243",80
1188,VIA 040,2010,Controlador,BR-40,MG,"538,200",Belo Horizonte,Principal,Crescente,Ativo,"-19,968113","-43,994641",70
1189,VIA 040,2010,Controlador,BR-40,MG,"539,000",Belo Horizonte,Principal,Crescente,Ativo,"-19,973105","-43,989851",70
1190,VIA 040,2010,Controlador,BR-40,MG,"540,500",Belo Horizonte,Principal,Decrescente,Ativo,"-19,983881","-43,981234",70
1191,VIA 040,2010,Controlador,BR-40,MG,"540,500",Belo Horizonte,Principal,Crescente,Ativo,"-19,983673","-43,982115",80
1192,VIA 040,2010,Controlador,BR-40,MG,"543,200",Belo Horizonte,Principal,Crescente,Ativo,"-19,995968","-43,961251",110
1193,VIA BAHIA,2003,Controlador,BR-116,BA,"673,800",Jequié,Principal,Crescente,Ativo,"-13,867066","-40,112872",60
1194,VIA BAHIA,2003,Controlador,BR-116,BA,"817,580",Vitória da Conquista,Principal,Crescente,Ativo,"-14,822247","-40,816208",60
1195,VIA BAHIA,2003,Controlador,BR-324,BA,"522,601",Feira de Santana,Principal,Crescente,Ativo,"-12,297527","-38,902333",60
1196,VIA BAHIA,2003,Controlador,BR-324,BA,"523,529",Feira de Santana,Principal,Decrescente,Ativo,"-12,297527","-38,902333",60
1197,VIA BAHIA,2003,Controlador,BR-324,BA,"526,451",Feira de Santana,Principal,Crescente,Ativo,"-12,318083","-38,875166",60
1198,VIA BAHIA,2003,Controlador,BR-324,BA,"613,851",Salvador,Principal,Decrescente,Ativo,"-12,871388","-38,426805",100
1199,VIA BAHIA,2003,Redutor,BR-324,BA,"613,771",Salvador,Principal,Crescente,Ativo,"-12,870888","-38,426805",100
1200,VIA BAHIA,2003,Controlador,BR-324,BA,"536,551",Conceição do Jacuípe,Principal,Crescente,Ativo,"-12,375500","-38,805500",60
1201,VIA BAHIA,2003,Controlador,BR-324,BA,"570,801",São Sebastião do Passé,Principal,Decrescente,Ativo,"-12,556944","-38,566166",100
1202,VIA BAHIA,2003,Controlador,BR-324,BA,"584,401",Candeias,Principal,Crescente,Ativo,"-12,635750","-38,478222",100
1203,VIA BAHIA,2003,Controlador,BR-324,BA,"611,401",Simões Filho,Principal,Crescente,Ativo,"-12,851250","-38,419138",100
1204,VIA BAHIA,2003,Controlador,BR-324,BA,"527,021",Feira de Santana,Principal,Decrescente,Ativo,"-12,321055","-38,870861",60
1205,VIA BAHIA,2003,Controlador,BR-324,BA,"526,996",Feira de Santana,Principal,Decrescente,Ativo,"-12,321055","-38,870861",60
1206,VIA BAHIA,2003,Controlador,BR-324,BA,"622,020",Salvador,Principal,Crescente,Ativo,"-12,929444","-38,469583",80
1207,VIA BAHIA,2003,Controlador,BR-324,BA,"622,020",Salvador,Principal,Crescente,Ativo,"-12,929444","-38,469583",80
1208,VIA BAHIA,2003,Controlador,BR-324,BA,"625,500",Salvador,Principal,Crescente,Ativo,"-12,954695","-38,471467",80
1209,VIA BAHIA,2003,Controlador,BR-324,BA,"625,500",Salvador,Principal,Crescente,Ativo,"-12,954695","-38,471467",80
1210,VIA BAHIA,2003,Controlador,BR-324,BA,"625,500",Salvador,Principal,Crescente,Ativo,"-12,954695","-38,471467",80
1211,VIA BAHIA,2003,Controlador,BR-324,BA,"625,500",Salvador,Principal,Crescente,Ativo,"-12,954695","-38,471467",80
1212,VIA BAHIA,2003,Controlador,BR-324,BA,"619,525",Salvador,Principal,Decrescente,Ativo,"-12,910000","-38,458361",80
1213,VIA BAHIA,2003,Controlador,BR-324,BA,"619,525",Salvador,Principal,Decrescente,Ativo,"-12,910000","-38,458361",80
1214,VIA BAHIA,2003,Controlador,BR-324,BA,"619,705",Salvador,Principal,Crescente,Ativo,"-12,911833","-38,459222",80
1215,VIA BAHIA,2003,Controlador,BR-324,BA,"619,705",Salvador,Principal,Crescente,Ativo,"-12,911833","-38,459222",80
1216,VIA BAHIA,2003,Controlador,BR-324,BA,"623,972",Salvador,Principal,Crescente,Ativo,"-12,893398","-38,447182",80
1217,VIA BAHIA,2003,Controlador,BR-324,BA,"623,972",Salvador,Principal,Crescente,Ativo,"-12,893398","-38,447182",80
1218,VIA BAHIA,2003,Controlador,BR-116,BA,"673,900",Jequié,Principal,Crescente,Ativo,"-13,867111","-40,112888",60
1219,VIA BAHIA,2003,Controlador,BR-116,BA,"909,981",Cândido Sales,Principal,Decrescente,Ativo,"-15,515277","-41,238138",40
1220,VIA BAHIA,2003,Controlador,BR-116,BA,"909,700",Cândido Sales,Principal,Crescente,Ativo,"-15,512388","-41,236805",40
1221,VIA BAHIA,2003,Controlador,BR-116,BA,"828,221",Vitória da Conquista,Principal,Crescente,Ativo,"-14,895388","-40,865250",40
1222,VIA BAHIA,2003,Controlador,BR-116,BA,"818,995",Vitória da Conquista,Principal,Decrescente,Ativo,"-14,828666","-40,828111",60
1223,VIA BAHIA,2003,Controlador,BR-116,BA,"818,995",Vitória da Conquista,Principal,Crescente,Ativo,"-14,828666","-40,828111",60
1224,VIA BAHIA,2003,Controlador,BR-324,BA,"620,900",Salvador,Principal,Decrescente,Ativo,"-12,920777","-38,466445",80
1225,VIA COSTEIRA,2020,Controlador,BR-101,SC,"259,700",Paulo Lopes,Principal,Crescente,Ativo,"-28,020139","-48,698833",80
1226,VIA COSTEIRA,2020,Controlador,BR-101,SC,"264,600",Garopaba,Principal,Decrescente,Ativo,"-28,059667","-48,716944",110
